Compiling cost function...
Computing gradient of cost function...
Optimizing...
 iter		   cost val	    grad. norm
  110	+4.9588092601146627e+03	1.01983580e-01
  111	+4.9588049394039517e+03	8.98122248e-02
  112	+4.9588022539526437e+03	9.43513505e-02
  113	+4.9588006082927132e+03	5.16312548e-02
  114	+4.9587997661931386e+03	5.66888942e-02
  115	+4.9587984461565993e+03	4.09131226e-02
  116	+4.9587980477154797e+03	2.83885452e-02
  117	+4.9587978179012916e+03	2.32403102e-02
  118	+4.9587975498979877e+03	2.33236137e-02
  119	+4.9587972078817902e+03	2.51674292e-02
  120	+4.9587968477231843e+03	2.91880589e-02
  121	+4.9587966195740646e+03	1.62985973e-02
  122	+4.9587965054815559e+03	1.68498404e-02
  123	+4.9587963666988981e+03	1.59990227e-02
  124	+4.9587962292138518e+03	1.74129428e-02
  125	+4.9587958871533210e+03	3.82732491e-02
  126	+4.9587951754695832e+03	3.38335048e-02
  127	+4.9587945620370219e+03	3.55778451e-02
  128	+4.9587936751363450e+03	2.80242474e-02
  129	+4.9587931972880697e+03	3.35446884e-02
  130	+4.9587925658423837e+03	3.29923300e-02
  131	+4.9587919752234520e+03	3.66197188e-02
  132	+4.9587912011511607e+03	3.56714495e-02
  133	+4.9587905082716889e+03	4.29176330e-02
  134	+4.9587897878727208e+03	4.83677057e-02
  135	+4.9587893270880395e+03	2.87376173e-02
  136	+4.9587890591156902e+03	2.74564463e-02
  137	+4.9587888859035411e+03	1.85886943e-02
  138	+4.9587887581044806e+03	2.14207195e-02
  139	+4.9587885772490299e+03	2.37688977e-02
  140	+4.9587884390237759e+03	1.32302823e-02
  141	+4.9587884023322358e+03	9.73339600e-03
  142	+4.9587883596494612e+03	1.02372018e-02
  143	+4.9587882279105124e+03	1.83136855e-02
  144	+4.9587880688554706e+03	2.06121659e-02
  145	+4.9587878658397894e+03	1.92663373e-02
  146	+4.9587876139988366e+03	1.69451729e-02
  147	+4.9587874421322376e+03	1.88436624e-02
  148	+4.9587872726580235e+03	2.13289693e-02
  149	+4.9587871739845023e+03	1.50030690e-02
Terminated - max iterations reached after 181.22 seconds.

